Sps,lon,lat,Source,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,RASTERVALU
Aunc,-60.9,44.05,OBIS, , ,1384296,2207.22120105,-60.875,44.0416666667,1
Aunc,-68.13,49.08,OBIS, , ,1266442,4278.71728539,-68.125,49.0416666667,1
Aunc,-65.28959,47.95967,OBIS, , ,1290522,214.809846755,-65.2916666667,47.9583333333,1
Aunc,-58.96,49.78,OBIS, , ,1249570,1303.16312509,-58.9583333333,49.7916666667,1
Aunc,-59.97292,46.91709,OBIS, , ,1313264,4717.617667,-59.9583333333,46.9583333333,1
Aunc,-51.67,46.93,OBIS, , ,1313346,4294.06959712,-51.7083333333,46.9583333333,1
Aunc,-66.52,49.2,OBIS, , ,1262718,1830.80408967,-66.5416666667,49.2083333333,1
Aunc,-52.19,52.7,OBIS, , ,1187210,1547.80086967,-52.2083333333,52.7083333333,1
Aunc,-59.53,44.27,OBIS, , ,1377846,2581.40389609,-59.5416666667,44.2916666667,1
Aunc,-59.35,48.97,OBIS, , ,1268389,2243.76214328,-59.375,48.9583333333,1
Aunc,-59.737,44.69692,OBIS, , ,1367251,2601.98527911,-59.7083333333,44.7083333333,1
Aunc,-61.40167,47.95342,OBIS, , ,1290569,2065.5118109,-61.375,47.9583333333,1
Aunc,-65.62,42.88,OBIS, , ,1414908,689.499966172,-65.625,42.875,1
Aunc,-59.11042,44.254,OBIS, , ,1377851,4344.28209388,-59.125,44.2916666667,1
Aunc,-62.97,47.05,OBIS, , ,1311303,1282.2889139,-62.9583333333,47.0416666667,1
Aunc,-58.29734,45.85375,OBIS, , ,1338858,2402.64382017,-58.2916666667,45.875,1
Aunc,-66.25,60.2,OBIS, , ,1010789,2490.21955314,-66.2083333333,60.2083333333,1
Aunc,-58.4345,45.48975,OBIS, , ,1348913,3957.89422869,-58.4583333333,45.4583333333,1
Aunc,-62.70833,47.2645,OBIS, , ,1305550,3020.2885184,-62.7083333333,47.2916666667,1
Aunc,-60.12475,44.45292,OBIS, , ,1373569,601.864766685,-60.125,44.4583333333,1
Aunc,-51.66,51.23,OBIS, , ,1218488,3433.65461215,-51.625,51.2083333333,1
Aunc,-62.0783,50.0528,OBIS, , ,1243807,2901.4279561,-62.0416666667,50.0416666667,1
Aunc,-62.17025,47.43892,OBIS, , ,1301756,3592.72704508,-62.2083333333,47.4583333333,1
Aunc,-61.06,63.87,OBIS, , ,948986,1059.60912952,-61.0416666667,63.875,1
Aunc,-63.12,47.25,OBIS, , ,1307453,4647.75455961,-63.125,47.2083333333,1
Aunc,-60.52375,45.21034,OBIS, , ,1354955,1425.07692428,-60.5416666667,45.2083333333,1
Aunc,-69.16666667,61.18333333,OBIS, , ,991583,3575.04629361,-69.2083333333,61.2083333333,1
Aunc,-59.209,64.38233,OBIS, , ,941785,817.805009125,-59.2083333333,64.375,1
Aunc,-51.55,52.04,OBIS, , ,1200983,601.116566418,-51.5416666667,52.0416666667,1
Aunc,-60.4,47.15,OBIS, , ,1309402,3364.74287906,-60.375,47.125,1
Aunc,-62.26667,48.2,OBIS, , ,1285010,2076.25513597,-62.2916666667,48.2083333333,1
Aunc,-47.91,47.74,OBIS, , ,1296217,4392.16938697,-47.875,47.7083333333,1
Aunc,-61.6,46.5,OBIS, , ,1322926,5013.27310948,-61.625,46.5416666667,1
Aunc,-59.91333333,65.02166667,OBIS, , ,932893,2869.64023215,-59.875,65.0416666667,1
Aunc,-63.78967,47.09942,OBIS, , ,1309361,2847.84087042,-63.7916666667,47.125,1
Aunc,-60.1132,49.6157,OBIS, , ,1253353,1340.49344718,-60.125,49.625,1
Aunc,-52.4,45.56,OBIS, , ,1346973,2821.86524223,-52.375,45.5416666667,1
Aunc,-69.43,48.18,OBIS, , ,1284970,3789.81937051,-69.4583333333,48.2083333333,1
Aunc,-60.48667,47.64934,OBIS, , ,1297977,3443.53658811,-60.4583333333,47.625,1
Aunc,-53.05,51.92,OBIS, , ,1202673,4303.53363261,-53.0416666667,51.9583333333,1
Aunc,-59.98333333,63.95,OBIS, , ,947792,1537.64135646,-59.9583333333,63.9583333333,1
Aunc,-49.87,46.18,OBIS, , ,1330939,3172.95642073,-49.875,46.2083333333,1
Aunc,-67.25,59.48333333,OBIS, , ,1027562,3651.828891,-67.2083333333,59.4583333333,1
Aunc,-61.771,43.77517,OBIS, , ,1390812,2475.31260203,-61.7916666667,43.7916666667,1
Aunc,-64.85,43.15,OBIS, , ,1408285,3442.51570104,-64.875,43.125,1
Aunc,-58.79292,45.22317,OBIS, , ,1354976,1651.82414002,-58.7916666667,45.2083333333,1
Aunc,-61.4883,49.8982,OBIS, , ,1247639,3361.02548653,-61.4583333333,49.875,1
Aunc,-59.24,48.73,OBIS, , ,1273983,3351.82462721,-59.2083333333,48.7083333333,1
Aunc,-66.55292,41.8855,OBIS, , ,1442428,1494.20806197,-66.5416666667,41.875,1
Aunc,-59.536998,65.402675,OBIS, , ,928619,3093.34260755,-59.5416666667,65.375,1
Aunc,-50.86,49.86,OBIS, , ,1247747,1986.57334173,-50.875,49.875,1
Aunc,-60.2,49.77,OBIS, , ,1249555,2483.48385541,-60.2083333333,49.7916666667,1
Aunc,-67.22725,42.04309,OBIS, , ,1437782,1574.1788376,-67.2083333333,42.0416666667,1
Aunc,-60.7,58.03,OBIS, , ,1062111,1389.53801558,-60.7083333333,58.0416666667,1
Aunc,-51.93,52.01,OBIS, , ,1200978,4024.54991126,-51.9583333333,52.0416666667,1
Aunc,-66.21667,44.71667,OBIS, , ,1367198,1137.82592542,-66.2083333333,44.7083333333,1
Aunc,-63.31717,46.65484,OBIS, , ,1320943,3849.19160097,-63.2916666667,46.625,1
Aunc,-66.31666667,59.81666667,OBIS, , ,1019945,3118.74112087,-66.2916666667,59.7916666667,1
Aunc,-53.03,53.27,OBIS, , ,1175169,2533.77324432,-53.0416666667,53.2916666667,1
Aunc,-62.60875,47.47375,OBIS, , ,1301751,2106.84652258,-62.625,47.4583333333,1
Aunc,-51.09,45.67,OBIS, , ,1342972,5058.20703737,-51.125,45.7083333333,1
Aunc,-59.8228,48.2918,OBIS, , ,1283196,2310.25452202,-59.7916666667,48.2916666667,1
Aunc,-54.77,54.39,OBIS, , ,1151274,2183.94178299,-54.7916666667,54.375,1
Aunc,-59.13333,45.05,OBIS, , ,1359025,1135.06047936,-59.125,45.0416666667,1
Aunc,-61.97,46.12,OBIS, , ,1332793,1059.25321203,-61.9583333333,46.125,1
Aunc,-59.2872,48.313,OBIS, , ,1283202,2395.21889167,-59.2916666667,48.2916666667,1
Aunc,-58.71,49.47,OBIS, , ,1257149,1303.16421477,-58.7083333333,49.4583333333,1
Aunc,-66.05833333,60.33333333,OBIS, , ,1007387,4732.71830384,-66.0416666667,60.375,1
Aunc,-64.87,43.43,OBIS, , ,1399536,3173.78808041,-64.875,43.4583333333,1
Aunc,-65.71333,47.93417,OBIS, , ,1290517,2712.50860046,-65.7083333333,47.9583333333,1
Aunc,-62.02,49.88,OBIS, , ,1247632,1653.67111969,-62.0416666667,49.875,1
Aunc,-70.6,71.424,OBIS, , ,808490,3932.57460433,-70.625,71.4583333333,1
Aunc,-63.46884,47.18259,OBIS, , ,1307449,2970.68605306,-63.4583333333,47.2083333333,1
Aunc,-61.38333,48.2,OBIS, , ,1285021,1114.44943923,-61.375,48.2083333333,1
Aunc,-61.89,49.46,OBIS, , ,1257111,1103.13739655,-61.875,49.4583333333,1
Aunc,-63.5577,50.0942,OBIS, , ,1241875,3612.79998037,-63.5416666667,50.125,1
Aunc,-67.81666667,60.95,OBIS, , ,996219,1642.3395796,-67.7916666667,60.9583333333,1
Aunc,-61.18992,48.055,OBIS, , ,1288732,2020.54024541,-61.2083333333,48.0416666667,1
Aunc,-56.4,51.63,OBIS, , ,1209528,1818.35144771,-56.375,51.625,1
Aunc,-59.84792,46.44009,OBIS, , ,1324902,2905.45561824,-59.875,46.4583333333,1
Aunc,-59.60483,45.82692,OBIS, , ,1340862,4220.33568804,-59.625,45.7916666667,1
Aunc,-65.01667,42.86667,OBIS, , ,1414915,2242.365973,-65.0416666667,42.875,1
Aunc,-62.58108,47.866,OBIS, , ,1292386,3113.76740375,-62.5416666667,47.875,1
Aunc,-60.83,47.02,OBIS, , ,1311329,3780.4958811,-60.7916666667,47.0416666667,1
Aunc,-57.45,55.6,OBIS, , ,1121449,2832.47337672,-57.4583333333,55.625,1
Aunc,-57.89484,45.47209,OBIS, , ,1348920,2178.32870665,-57.875,45.4583333333,1
Aunc,-53.79,46.14,OBIS, , ,1332884,1672.27588605,-53.7916666667,46.125,1
Aunc,-58.0797,49.916,OBIS, , ,1247680,5316.41367666,-58.0416666667,49.875,1
Aunc,-65.58,47.78,OBIS, , ,1294196,3151.77262787,-65.5416666667,47.7916666667,1
Aunc,-52.47,52.5,OBIS, , ,1190660,4703.69322944,-52.4583333333,52.5416666667,1
Aunc,-51.18,51.18,OBIS, , ,1218493,3722.74708081,-51.2083333333,51.2083333333,1
Aunc,-66.556,61.179,OBIS, , ,991615,3358.33798592,-66.5416666667,61.2083333333,1
Aunc,-60.45,44.83,OBIS, , ,1365164,4310.61434939,-60.4583333333,44.7916666667,1
Aunc,-58.6,45.65,OBIS, , ,1344894,3394.11136444,-58.625,45.625,1
Aunc,-59.82,56.55,OBIS, , ,1099080,1974.43767918,-59.7916666667,56.5416666667,1
Aunc,-63.1,47.67,OBIS, , ,1296079,4656.99627349,-63.125,47.7083333333,1
Aunc,-55.83,51.82,OBIS, , ,1206049,4114.48349887,-55.7916666667,51.7916666667,1
Aunc,-61.03333333,63.03333333,OBIS, , ,961735,1020.11017655,-61.0416666667,63.0416666667,1
Aunc,-64.10233,43.30192,OBIS, , ,1403925,2163.74410531,-64.125,43.2916666667,1
Aunc,-50.48,45.44,OBIS, , ,1349009,2650.39008129,-50.4583333333,45.4583333333,1
Aunc,-60.23275,46.90625,OBIS, , ,1315183,3941.00001392,-60.2083333333,46.875,1
Aunc,-50.2,47.08,OBIS, , ,1311439,4308.36133985,-50.2083333333,47.0416666667,1
Aunc,-61.66,49.59,OBIS, , ,1253335,4642.52174482,-61.625,49.625,1
Aunc,-51.55,49.01,OBIS, , ,1266566,3574.00344029,-51.5416666667,49.0416666667,1
Aunc,-61.239,64.811,OBIS, , ,936078,2601.96062385,-61.2083333333,64.7916666667,1
Aunc,-58.77,50.23,OBIS, , ,1240025,2863.47929962,-58.7916666667,50.2083333333,1
Aunc,-60.78,44.92,OBIS, , ,1361043,4358.39645413,-60.7916666667,44.9583333333,1
Aunc,-59.19334,45.23942,OBIS, , ,1354971,3650.02233788,-59.2083333333,45.2083333333,1
Aunc,-58.979,49.155,OBIS, , ,1264657,3661.33497472,-58.9583333333,49.125,1
Aunc,-59.38,46.37,OBIS, , ,1326868,675.948943492,-59.375,46.375,1
Aunc,-64.58,43.18,OBIS, , ,1406105,4429.09933882,-64.5416666667,43.2083333333,1
Aunc,-66.86667,44.88333,OBIS, , ,1363056,1135.83770306,-66.875,44.875,1
Aunc,-59.00467,46.14234,OBIS, , ,1332821,3447.99111255,-59.0416666667,46.125,1
Aunc,-60.614,64.423,OBIS, , ,940617,3974.56860555,-60.625,64.4583333333,1
Aunc,-58.43,44.4,OBIS, , ,1375715,3579.7086439,-58.4583333333,44.375,1
Aunc,-62.75592,48.46842,OBIS, , ,1279475,2871.73162787,-62.7916666667,48.4583333333,1
Aunc,-61.0388,50.0533,OBIS, , ,1243819,1310.16444938,-61.0416666667,50.0416666667,1
Aunc,-59.33492,44.4225,OBIS, , ,1373578,5102.55892918,-59.375,44.4583333333,1
Aunc,-58.3612,49.4552,OBIS, , ,1257153,1059.45817316,-58.375,49.4583333333,1
Aunc,-62.38733,46.82808,OBIS, , ,1317086,4155.92122032,-62.375,46.7916666667,1
Aunc,-50.85,51.13,OBIS, , ,1220275,1836.4000991,-50.875,51.125,1
Aunc,-57.3222,51.0588,OBIS, , ,1221973,2866.56855794,-57.2916666667,51.0416666667,1
Aunc,-52.51,46.57,OBIS, , ,1323029,3977.02339608,-52.5416666667,46.5416666667,1
Aunc,-68.45,60.5,OBIS, , ,1004053,4665.0500802,-68.4583333333,60.5416666667,1
Aunc,-58.2,45.3,OBIS, , ,1352966,1133.59055386,-58.2083333333,45.2916666667,1
Aunc,-67.63,41.62,OBIS, , ,1449307,694.279752626,-67.625,41.625,1
Aunc,-60.851,44.63242,OBIS, , ,1369332,2075.33462403,-60.875,44.625,1
Aunc,-58.6038,49.3233,OBIS, , ,1260924,3841.08544204,-58.625,49.2916666667,1
Aunc,-67.5447,48.9972,OBIS, , ,1268322,4328.03513262,-67.5416666667,48.9583333333,1
Aunc,-62.26667,47.11667,OBIS, , ,1309379,2110.84659392,-62.2916666667,47.125,1
Aunc,-52.26,51.86,OBIS, , ,1204385,2746.48588698,-52.2916666667,51.875,1
Aunc,-62.15,47.8,OBIS, , ,1294237,2089.63286171,-62.125,47.7916666667,1
Aunc,-61.7725,48.05758,OBIS, , ,1288725,2274.36826924,-61.7916666667,48.0416666667,1
Aunc,-60.51,49.92,OBIS, , ,1245738,4831.87462713,-60.5416666667,49.9583333333,1
Aunc,-60.95,46.86667,OBIS, , ,1315176,1123.02018486,-60.9583333333,46.875,1
Aunc,-54.29,50.92,OBIS, , ,1223763,4266.08141205,-54.2916666667,50.9583333333,1
Aunc,-61.65784,47.90275,OBIS, , ,1292397,3943.58316701,-61.625,47.875,1
Aunc,-60.31667,47.36667,OBIS, , ,1303677,2103.31917687,-60.2916666667,47.375,1
Aunc,-59.58,48.69,OBIS, , ,1273979,3481.21434742,-59.5416666667,48.7083333333,1
Aunc,-73.083,63.021,OBIS, , ,961635,3111.87729952,-73.0416666667,63.0416666667,1
Aunc,-51.14,48.07,OBIS, , ,1288792,3342.9739735,-51.125,48.0416666667,1
Aunc,-64.36667,43.78333,OBIS, , ,1390781,1143.47943529,-64.375,43.7916666667,1
Aunc,-62.68,46.77,OBIS, , ,1317082,3237.75588509,-62.7083333333,46.7916666667,1
Aunc,-66.7,44.3,OBIS, , ,1377780,1140.06293401,-66.7083333333,44.2916666667,1
Aunc,-58.11667,45.65,OBIS, , ,1344900,2853.49997103,-58.125,45.625,1
Aunc,-58.68,45.82,OBIS, , ,1340873,3842.93561798,-58.7083333333,45.7916666667,1
Aunc,-76.881,63.103,OBIS, , ,960300,2470.82681242,-76.875,63.125,1
Aunc,-63.96667,47.43333,OBIS, , ,1301735,2850.07978474,-63.9583333333,47.4583333333,1
Aunc,-61.55,46.26667,OBIS, , ,1328818,2851.81490215,-61.5416666667,46.2916666667,1
Aunc,-63.07,50.13,OBIS, , ,1241881,2100.95138826,-63.0416666667,50.125,1
Aunc,-59.83,46.78,OBIS, , ,1317112,3201.56736047,-59.7916666667,46.7916666667,1
Aunc,-62.1,63.03333333,OBIS, , ,961722,1569.54964414,-62.125,63.0416666667,1
Aunc,-60.41492,44.67059,OBIS, , ,1367243,5254.13795936,-60.375,44.7083333333,1
Aunc,-59.53892,46.6045,OBIS, , ,1320981,2288.54011488,-59.5416666667,46.625,1
Aunc,-55.5268,52.1115,OBIS, , ,1199221,1814.77282772,-55.5416666667,52.125,1
Aunc,-58.441,44.94975,OBIS, , ,1361071,1667.5343504,-58.4583333333,44.9583333333,1
Aunc,-64.2,47.25,OBIS, , ,1305532,4675.06185752,-64.2083333333,47.2916666667,1
Aunc,-49.94,46.52,OBIS, , ,1323060,2789.11845131,-49.9583333333,46.5416666667,1
Aunc,-61.3452,48.4093,OBIS, , ,1281331,4406.56525498,-61.375,48.375,1
Aunc,-58.65,55.77,OBIS, , ,1117395,2877.48195058,-58.625,55.7916666667,1
Aunc,-70.068,62.493,OBIS, , ,970831,4095.50390828,-70.0416666667,62.4583333333,1
Aunc,-60.58666667,64.70833333,OBIS, , ,937192,1828.08927967,-60.625,64.7083333333,1
Aunc,-61.18333,46.55,OBIS, , ,1322931,2129.72422958,-61.2083333333,46.5416666667,1
Aunc,-74.668,62.962,OBIS, , ,962906,2086.99568411,-74.7083333333,62.9583333333,1
Aunc,-69.17,48.25,OBIS, , ,1283132,5437.25154677,-69.2083333333,48.2916666667,1
Aunc,-59.48,45.12,OBIS, , ,1356992,1792.98231586,-59.4583333333,45.125,1
Aunc,-62.38333,46.6,OBIS, , ,1320954,2851.40037123,-62.375,46.625,1
Aunc,-55.61,53.56,OBIS, , ,1169863,2269.75990888,-55.625,53.5416666667,1
Aunc,-63.47,48.23,OBIS, , ,1284996,2560.44883006,-63.4583333333,48.2083333333,1
Aunc,-60.49,48.77,OBIS, , ,1272107,3349.86294261,-60.4583333333,48.7916666667,1
Aunc,-58.65,49.67,OBIS, , ,1251472,4629.47142079,-58.625,49.7083333333,1
Aunc,-63.05,48.13,OBIS, , ,1286859,833.020266146,-63.0416666667,48.125,1
Aunc,-60.65,47.31667,OBIS, , ,1305575,3361.77528676,-60.625,47.2916666667,1
Aunc,-65.83333333,60.11666667,OBIS, , ,1012548,2495.65040719,-65.7916666667,60.125,1
Aunc,-65.77,45.05,OBIS, , ,1358978,1942.0276102,-65.7916666667,45.0416666667,1
Aunc,-60.05,48.57,OBIS, , ,1277671,3210.19210196,-60.0416666667,48.5416666667,1
Aunc,-63.41325,46.92742,OBIS, , ,1313225,4504.61438885,-63.375,46.9583333333,1
Aunc,-60.23308,44.07175,OBIS, , ,1384304,3886.57223327,-60.2083333333,44.0416666667,1
Aunc,-55.48,53.92,OBIS, , ,1160723,4497.65186344,-55.4583333333,53.9583333333,1
Aunc,-60.7783,49.1393,OBIS, , ,1264635,1865.66751314,-60.7916666667,49.125,1
Aunc,-66.48,49.73,OBIS, , ,1251389,2872.03208663,-66.4583333333,49.7083333333,1
Aunc,-52.19,52.9,OBIS, , ,1183763,3043.51292834,-52.2083333333,52.875,1
Aunc,-65.52333333,60.36166667,OBIS, , ,1007393,1797.30267377,-65.5416666667,60.375,1
Aunc,-56.15,51.67,OBIS, , ,1207776,4602.08837768,-56.125,51.7083333333,1
Aunc,-62.80833333,60.31666667,OBIS, , ,1009120,2933.89251627,-62.7916666667,60.2916666667,1
Aunc,-55.44,54.15,OBIS, , ,1157008,3029.71594421,-55.4583333333,54.125,1
Aunc,-67.12,43.83,OBIS, , ,1390753,4278.11880364,-67.125,43.7916666667,1
Aunc,-57.8,45.3,OBIS, , ,1352971,1133.59055386,-57.7916666667,45.2916666667,1
Aunc,-52.39,48.09,OBIS, , ,1286927,4048.87687553,-52.375,48.125,1
Aunc,-59.6638,49.2883,OBIS, , ,1260912,2847.27351106,-59.625,49.2916666667,1
Aunc,-49.57,45.26,OBIS, , ,1353070,4162.76527126,-49.5416666667,45.2916666667,1
Aunc,-49.75,47.99,OBIS, , ,1290641,4698.45458013,-49.7083333333,47.9583333333,1
Aunc,-63.79017,46.7475,OBIS, , ,1318997,4355.48621019,-63.7916666667,46.7083333333,1
Aunc,-68.12,41.28,OBIS, , ,1458531,1361.71200138,-68.125,41.2916666667,1
Aunc,-64.28892,46.97667,OBIS, , ,1313214,2049.17984769,-64.2916666667,46.9583333333,1
Aunc,-61.95617,47.65559,OBIS, , ,1297959,3404.98040363,-61.9583333333,47.625,1
Aunc,-49.47,45.84,OBIS, , ,1338964,3994.318808,-49.4583333333,45.875,1
Aunc,-62.65,64.01666667,OBIS, , ,946555,3043.08856215,-62.625,64.0416666667,1
Aunc,-55.14,54.4,OBIS, , ,1151270,2948.49346296,-55.125,54.375,1
Aunc,-51.95,50.85,OBIS, , ,1225561,2842.35321876,-51.9583333333,50.875,1
Aunc,-77.952,62.974,OBIS, , ,962867,1775.53716968,-77.9583333333,62.9583333333,1
Aunc,-61.11166667,63.47333333,OBIS, , ,955287,1799.36787366,-61.125,63.4583333333,1
Aunc,-53.05,53.74,OBIS, , ,1166273,3567.16216838,-53.0416666667,53.7083333333,1
Aunc,-59.55,68.43333333,OBIS, , ,885733,2809.41338465,-59.5416666667,68.4583333333,1
Aunc,-60.05166667,64.47666667,OBIS, , ,940624,2099.74802825,-60.0416666667,64.4583333333,1
Aunc,-61.3232,48.8347,OBIS, , ,1270233,5043.79869224,-61.2916666667,48.875,1
Aunc,-61.62458,46.693,OBIS, , ,1319023,1704.83264843,-61.625,46.7083333333,1
Aunc,-55.48,51.92,OBIS, , ,1202644,4517.98465491,-55.4583333333,51.9583333333,1
Aunc,-62.71558,46.93784,OBIS, , ,1313233,2344.0854614,-62.7083333333,46.9583333333,1
Aunc,-66.35,44.46667,OBIS, , ,1373511,2194.61696699,-66.375,44.4583333333,1
Aunc,-52.42,50.44,OBIS, , ,1234543,3401.73276798,-52.4583333333,50.4583333333,1
Aunc,-65.6,62.8,OBIS, , ,965588,1577.97789835,-65.625,62.7916666667,1
Aunc,-59.35,45.57,OBIS, , ,1346889,3704.97526376,-59.375,45.5416666667,1
Aunc,-59.54,47.93,OBIS, , ,1290591,3152.8211973,-59.5416666667,47.9583333333,1
Aunc,-61.3,58.1,OBIS, , ,1060011,2827.48882803,-61.2916666667,58.125,1
Aunc,-65.15,45.4,OBIS, , ,1350879,3398.9859384,-65.125,45.375,1
Aunc,-68.152,62.028,OBIS, , ,977500,2077.68661063,-68.125,62.0416666667,1
Aunc,-73.261,72.401,OBIS, , ,777565,3080.7970649,-73.2916666667,72.375,1
Aunc,-66.14166667,61.37666667,OBIS, , ,988677,910.265920727,-66.125,61.375,1
Aunc,-63.015,47.50509,OBIS, , ,1299842,4535.48700518,-63.0416666667,47.5416666667,1
Aunc,-64.83833333,64.76,OBIS, , ,936034,3937.86597479,-64.875,64.7916666667,1
Aunc,-60.0,49.0,OBIS, , ,1266514,5546.10406714,-59.9583333333,49.0416666667,1
Aunc,-48.98,45.54,OBIS, , ,1347014,1702.30855148,-48.9583333333,45.5416666667,1
Aunc,-60.859,58.263,OBIS, , ,1055855,3328.11879775,-60.875,58.2916666667,1
Aunc,-60.71667,47.81667,OBIS, , ,1294254,2849.30832753,-60.7083333333,47.7916666667,1
Aunc,-63.48433,47.85375,OBIS, , ,1292375,3060.37680225,-63.4583333333,47.875,1
Aunc,-66.88,44.1,OBIS, , ,1382081,2806.55118714,-66.875,44.125,1
Aunc,-54.63,50.72,OBIS, , ,1229085,1345.01962336,-54.625,50.7083333333,1
Aunc,-61.93,43.43,OBIS, , ,1399571,3894.8400561,-61.9583333333,43.4583333333,1
Aunc,-57.88,45.07,OBIS, , ,1359040,3173.30068529,-57.875,45.0416666667,1
Aunc,-54.12,52.58,OBIS, , ,1190640,4279.11184325,-54.125,52.5416666667,1
Aunc,-58.775,44.40555556,OBIS, , ,1375711,3645.78990947,-58.7916666667,44.375,1
Aunc,-61.1,65.48333333,OBIS, , ,927485,3018.68075911,-61.125,65.4583333333,1
Aunc,-59.15,49.44,OBIS, , ,1257144,2728.32245654,-59.125,49.4583333333,1
Aunc,-60.55,44.22,OBIS, , ,1379988,1457.41854335,-60.5416666667,44.2083333333,1
Aunc,-68.01333333,59.77833333,OBIS, , ,1019924,2176.83844275,-68.0416666667,59.7916666667,1
Aunc,-65.43,45.12,OBIS, , ,1356951,2297.43955548,-65.4583333333,45.125,1
Aunc,-59.66,48.16,OBIS, , ,1286900,4682.96622202,-59.625,48.125,1
Aunc,-53.64,51.74,OBIS, , ,1207806,3672.59500252,-53.625,51.7083333333,1
Aunc,-65.29166667,61.265,OBIS, , ,990147,2971.5661205,-65.2916666667,61.2916666667,1
Aunc,-59.95,45.25,OBIS, , ,1352945,4676.65935434,-59.9583333333,45.2916666667,1
Aunc,-57.52,50.74,OBIS, , ,1229061,3840.58903921,-57.5416666667,50.7083333333,1
Aunc,-60.25,46.46667,OBIS, , ,1324898,3332.09822346,-60.2083333333,46.4583333333,1
Aunc,-70.09,61.50333333,OBIS, , ,985749,4660.18256281,-70.125,61.5416666667,1
Aunc,-55.39,53.06,OBIS, , ,1180282,2274.74602922,-55.375,53.0416666667,1
Aunc,-59.97,44.17,OBIS, , ,1379995,4360.37928067,-59.9583333333,44.2083333333,1
Aunc,-65.71166667,60.58833333,OBIS, , ,1002492,4089.57120668,-65.7083333333,60.625,1
Aunc,-59.3,44.75,OBIS, , ,1365178,4677.05911348,-59.2916666667,44.7916666667,1
Aunc,-62.21625,47.59942,OBIS, , ,1297956,2905.6688422,-62.2083333333,47.625,1
Aunc,-59.70892,45.06734,OBIS, , ,1359018,2853.5247453,-59.7083333333,45.0416666667,1
Aunc,-60.25,45.0,OBIS, , ,1359012,5676.87175175,-60.2083333333,45.0416666667,1
Aunc,-52.48,50.77,OBIS, , ,1227326,2853.87297857,-52.4583333333,50.7916666667,1
Aunc,-56.0,54.81,OBIS, , ,1141555,3368.30146814,-55.9583333333,54.7916666667,1
Aunc,-61.43,46.77,OBIS, , ,1317097,3237.75588509,-61.4583333333,46.7916666667,1
Aunc,-69.8,42.13,OBIS, , ,1435432,885.000527882,-69.7916666667,42.125,1
Aunc,-61.75792,46.94167,OBIS, , ,1313244,3167.25806114,-61.7916666667,46.9583333333,1
Aunc,-51.13,51.0,OBIS, , ,1223801,4648.60959143,-51.125,50.9583333333,1
Aunc,-51.17,51.5,OBIS, , ,1211349,5345.03922927,-51.2083333333,51.5416666667,1
Aunc,-57.67,55.78,OBIS, , ,1117406,2733.30397129,-57.7083333333,55.7916666667,1
Aunc,-53.86,45.95,OBIS, , ,1336893,1486.70837164,-53.875,45.9583333333,1
Aunc,-58.92,48.32,OBIS, , ,1283206,4244.12610918,-58.9583333333,48.2916666667,1
Aunc,-75.836,64.009,OBIS, , ,946484,4110.52974173,-75.875,64.0416666667,1
Aunc,-63.43483,47.396,OBIS, , ,1303639,2932.66012346,-63.4583333333,47.375,1
Aunc,-59.85,45.47,OBIS, , ,1348896,2346.07204246,-59.875,45.4583333333,1
Aunc,-62.58033,48.08525,OBIS, , ,1286865,5275.07525199,-62.5416666667,48.125,1
Aunc,-51.96,52.53,OBIS, , ,1190666,1303.15411931,-51.9583333333,52.5416666667,1
Aunc,-50.64,47.98,OBIS, , ,1290630,2656.74983927,-50.625,47.9583333333,1
Aunc,-66.7,42.03,OBIS, , ,1437788,1468.1315269,-66.7083333333,42.0416666667,1
Aunc,-59.9747,49.246,OBIS, , ,1262781,4355.39072175,-59.9583333333,49.2083333333,1
Aunc,-61.97,48.23,OBIS, , ,1285014,2560.44883006,-61.9583333333,48.2083333333,1
Aunc,-73.042,63.291,OBIS, , ,957776,76.1691566259,-73.0416666667,63.2916666667,1
Aunc,-53.17,51.31,OBIS, , ,1216700,3362.6859222,-53.2083333333,51.2916666667,1
Aunc,-60.952,47.55617,OBIS, , ,1299867,1681.49923477,-60.9583333333,47.5416666667,1
Aunc,-62.85,47.71667,OBIS, , ,1296082,2092.47386968,-62.875,47.7083333333,1
Aunc,-62.12,48.83,OBIS, , ,1272087,4278.68885694,-62.125,48.7916666667,1
Aunc,-54.96,54.91,OBIS, , ,1139609,3897.72157608,-54.9583333333,54.875,1
Aunc,-55.23,53.28,OBIS, , ,1175143,1942.65729428,-55.2083333333,53.2916666667,1
Aunc,-58.6852,68.0352,OBIS, , ,892991,1205.45633676,-58.7083333333,68.0416666667,1
Aunc,-54.433333,52.083333,OBIS, , ,1199234,4942.59216493,-54.4583333333,52.125,1
Aunc,-51.52,46.5,OBIS, , ,1323041,4921.07683275,-51.5416666667,46.5416666667,1
Aunc,-63.21917,47.95859,OBIS, , ,1290547,809.84204639,-63.2083333333,47.9583333333,1
Aunc,-63.18142,48.3795,OBIS, , ,1281309,2055.56607265,-63.2083333333,48.375,1
Aunc,-53.37,50.82,OBIS, , ,1227315,3171.57357257,-53.375,50.7916666667,1
Aunc,-54.91,52.27,OBIS, , ,1195806,3393.84345874,-54.875,52.2916666667,1
Aunc,-68.521,71.415,OBIS, , ,811233,4523.47733617,-68.5416666667,71.375,1
